CUST|EXTREF|ORDERID|ITEM|LOC|QTY|U_ORDER_TYPE|U_CREATION_DT|U_RGID_DT|U_CGID_DT|MAXLATEDUR|U_COMMITTED_CO_FLAG|U_ENGINEERING|U_SHUTTLE|U_SAMPLE|U_NPI|U_EXPEDITE|U_DPAS|U_SPECIAL|U_BACKLOG|LINEITEMEXTREF|FCSTSW|STATUS|OP_CONSUMEEARLY|U_PLANMODULE|DELRDD_CALC_DT|GI_DT
6200000072|1020000530|1020000530_0010_0001|100000000004|1012|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000531|1020000531_0010_0001|100000000004|1012|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000532|1020000532_0010_0001|100000000004|1012|75|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000533|1020000533_0010_0001|100000000004|1012|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000534|1020000534_0010_0001|100000000004|1012|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000535|1020000535_0010_0001|100000000004|1012|35|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000536|1020000536_0010_0001|100000000004|1012|25|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000537|1020000537_0010_0001|100000000004|1012|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000538|1020000538_0010_0001|100000000004|1012|65|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000539|1020000539_0010_0001|100000000004|1012|2|ZOR|20-08-2025|20-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000540|1020000540_0010_0001|100000000004|1012|25|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000541|1020000541_0010_0001|100000000004|1012|25|ZOR|21-07-2025|21-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000600|1020000600_0010_0001|100000000008|1003|70|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000601|1020000601_0010_0001|100000000008|1003|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000602|1020000602_0010_0001|100000000008|1003|25|ZOR|17-07-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000603|1020000603_0010_0001|100000000008|1003|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000604|1020000604_0010_0001|100000000008|1003|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000605|1020000605_0010_0001|100000000008|1003|10|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000606|1020000606_0010_0001|100000000008|1003|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000607|1020000607_0010_0001|100000000008|1003|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000608|1020000608_0010_0001|100000000008|1003|75|ZOR|24-07-2025|24-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000609|1020000609_0010_0001|100000000008|1003|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000610|1020000610_0010_0001|100000000008|1003|50|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000611|1020000611_0010_0001|100000000008|1003|10|ZOR|30-08-2025|30-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000612|1020000612_0010_0001|100000000008|1003|25|ZOR|27-06-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000613|1020000613_0010_0001|100000000008|1003|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000614|1020000614_0010_0001|100000000008|1003|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000615|1020000615_0010_0001|100000000008|1003|100|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000616|1020000616_0010_0001|100000000008|1003|100|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000617|1020000617_0010_0001|100000000008|1003|100|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000618|1020000618_0010_0001|100000000008|1003|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000619|1020000619_0010_0001|100000000008|1003|50|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000620|1020000620_0010_0001|100000000008|1003|20|ZOR|22-07-2025|22-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000621|1020000621_0010_0001|100000000008|1003|50|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000622|1020000622_0010_0001|100000000008|1003|100|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000623|1020000623_0010_0001|100000000008|1006|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000624|1020000624_0010_0001|100000000008|1006|10|ZOR|09-08-2025|09-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000625|1020000625_0010_0001|100000000008|1006|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000626|1020000626_0010_0001|100000000008|1006|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000627|1020000627_0010_0001|100000000008|1006|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000628|1020000628_0010_0001|100000000008|1006|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000629|1020000629_0010_0001|100000000008|1006|50|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000630|1020000630_0010_0001|100000000008|1006|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000631|1020000631_0010_0001|100000000008|1006|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000632|1020000632_0010_0001|100000000008|1006|75|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000633|1020000633_0010_0001|100000000008|1006|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000634|1020000634_0010_0001|100000000008|1006|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000635|1020000635_0010_0001|100000000008|1006|35|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000636|1020000636_0010_0001|100000000008|1006|25|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000637|1020000637_0010_0001|100000000008|1006|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000638|1020000638_0010_0001|100000000008|1006|65|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000639|1020000639_0010_0001|100000000008|1006|2|ZOR|20-08-2025|20-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000640|1020000640_0010_0001|100000000008|1006|25|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000641|1020000641_0010_0001|100000000008|1006|25|ZOR|21-07-2025|21-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000700|1020000700_0010_0001|2001-001-001|1004|70|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000701|1020000701_0010_0001|2001-001-001|1004|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000702|1020000702_0010_0001|2001-001-001|1004|25|ZOR|17-07-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000703|1020000703_0010_0001|2001-001-001|1004|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000704|1020000704_0010_0001|2001-001-001|1004|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000705|1020000705_0010_0001|2001-001-001|1004|10|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000706|1020000706_0010_0001|2001-001-001|1004|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000707|1020000707_0010_0001|2001-001-001|1004|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000708|1020000708_0010_0001|2001-001-001|1004|75|ZOR|24-07-2025|24-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000709|1020000709_0010_0001|2001-001-001|1004|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000710|1020000710_0010_0001|2001-001-001|1004|50|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000711|1020000711_0010_0001|2001-001-001|1004|10|ZOR|30-08-2025|30-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000712|1020000712_0010_0001|2001-001-001|1004|25|ZOR|27-06-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000713|1020000713_0010_0001|2001-001-001|1004|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000714|1020000714_0010_0001|2001-001-001|1004|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000715|1020000715_0010_0001|2001-001-001|1004|100|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000716|1020000716_0010_0001|2001-001-001|1004|100|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000717|1020000717_0010_0001|2001-001-001|1004|100|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000718|1020000718_0010_0001|2001-001-001|1004|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000719|1020000719_0010_0001|2001-001-001|1004|50|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000720|1020000720_0010_0001|2001-001-001|1004|20|ZOR|22-07-2025|22-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000721|1020000721_0010_0001|2001-001-001|1011|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000722|1020000722_0010_0001|2001-001-001|1011|100|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000723|1020000723_0010_0001|2001-001-001|1011|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000724|1020000724_0010_0001|2001-001-001|1011|10|ZOR|09-08-2025|09-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000725|1020000725_0010_0001|2001-001-001|1011|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000726|1020000726_0010_0001|2001-001-001|1011|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000727|1020000727_0010_0001|2001-001-001|1011|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000728|1020000728_0010_0001|2001-001-001|1011|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000729|1020000729_0010_0001|2001-001-001|1011|50|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000730|1020000730_0010_0001|2001-001-001|1011|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000731|1020000731_0010_0001|2001-001-001|1011|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000732|1020000732_0010_0001|2001-001-001|1011|75|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000733|1020000733_0010_0001|2001-001-001|1011|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000734|1020000734_0010_0001|2001-001-001|1011|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000735|1020000735_0010_0001|2001-001-001|1011|35|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000736|1020000736_0010_0001|2001-001-001|1011|25|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000737|1020000737_0010_0001|2001-001-001|1011|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000738|1020000738_0010_0001|2001-001-001|1011|65|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000739|1020000739_0010_0001|2001-001-001|1011|2|ZOR|20-08-2025|20-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000740|1020000740_0010_0001|2001-001-001|1011|25|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000741|1020000741_0010_0001|2001-001-001|1011|25|ZOR|21-07-2025|21-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000800|1020000800_0010_0001|2000-285-610|1006|70|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000801|1020000801_0010_0001|2000-285-610|1006|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000802|1020000802_0010_0001|2000-285-610|1006|25|ZOR|17-07-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000803|1020000803_0010_0001|2000-285-610|1006|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000804|1020000804_0010_0001|2000-285-610|1006|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000805|1020000805_0010_0001|2000-285-610|1006|10|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000806|1020000806_0010_0001|2000-285-610|1006|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000807|1020000807_0010_0001|2000-285-610|1006|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000808|1020000808_0010_0001|2000-285-610|1006|75|ZOR|24-07-2025|24-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000809|1020000809_0010_0001|2000-285-610|1006|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000810|1020000810_0010_0001|2000-285-610|1006|50|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000811|1020000811_0010_0001|2000-285-610|1006|10|ZOR|30-08-2025|30-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000812|1020000812_0010_0001|2000-285-610|1006|25|ZOR|27-06-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000813|1020000813_0010_0001|2000-285-610|1006|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000814|1020000814_0010_0001|2000-285-610|1006|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000815|1020000815_0010_0001|2000-285-610|1006|100|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000816|1020000816_0010_0001|2000-285-610|1006|100|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000817|1020000817_0010_0001|2000-285-610|1006|100|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000818|1020000818_0010_0001|2000-285-610|1006|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000819|1020000819_0010_0001|2000-285-610|1006|50|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000820|1020000820_0010_0001|2000-285-610|1006|20|ZOR|22-07-2025|22-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000821|1020000821_0010_0001|2000-285-610|1006|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000822|1020000822_0010_0001|2000-285-610|1006|100|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000823|1020000823_0010_0001|2000-285-610|1006|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000824|1020000824_0010_0001|2000-285-610|1006|10|ZOR|09-08-2025|09-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000825|1020000825_0010_0001|2000-285-610|1006|30|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000826|1020000826_0010_0001|2000-285-610|1006|35|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000827|1020000827_0010_0001|2000-285-610|1006|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000828|1020000828_0010_0001|2000-285-610|1006|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000829|1020000829_0010_0001|2000-285-610|1006|50|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000830|1020000830_0010_0001|2000-285-610|1006|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000831|1020000831_0010_0001|2000-285-610|1006|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000832|1020000832_0010_0001|2000-285-610|1006|75|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000833|1020000833_0010_0001|2000-285-610|1006|25|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000834|1020000834_0010_0001|2000-285-610|1006|90|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000835|1020000835_0010_0001|2000-285-610|1006|35|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000836|1020000836_0010_0001|2000-285-610|1006|25|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000837|1020000837_0010_0001|2000-285-610|1006|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000838|1020000838_0010_0001|2000-285-610|1006|65|ZOR|23-08-2025|23-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000839|1020000839_0010_0001|2000-285-610|1006|2|ZOR|20-08-2025|20-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000840|1020000840_0010_0001|2000-285-610|1006|25|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000841|1020000841_0010_0001|2000-285-610|1006|25|ZOR|21-07-2025|21-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000400|1020000400_10_0001|100000000005|1004|50|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000401|1020000401_10_0001|100000000005|1004|25|ZOR|13-08-2025|13-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000402|1020000402_10_0001|100000000005|1004|25|ZOR|17-07-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000403|1020000403_10_0001|100000000005|1004|25|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000404|1020000404_10_0001|100000000005|1004|25|ZOR|16-08-2025|16-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000405|1020000405_10_0001|100000000005|1004|10|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000406|1020000406_10_0001|100000000005|1004|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000407|1020000407_10_0001|100000000005|1004|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000408|1020000408_10_0001|100000000005|1004|75|ZOR|24-07-2025|24-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000409|1020000409_10_0001|100000000005|1004|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000410|1020000410_10_0001|100000000005|1004|50|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000411|1020000411_10_0001|100000000005|1004|10|ZOR|30-08-2025|30-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000412|1020000412_10_0001|100000000005|1004|25|ZOR|27-06-2025|24-09-2025||120960|0|0|0|0|0|0|0|0|0|10|1|1|86|BY_IF||
6200000072|1020000413|1020000413_10_0001|100000000005|1004|25|ZOR|12-08-2025|12-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000414|1020000414_10_0001|100000000005|1004|20|ZOR|23-07-2025|23-07-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000415|1020000415_10_0001|100000000005|1004|90|ZOR|17-08-2025|17-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000416|1020000416_10_0001|100000000005|1004|110|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000417|1020000417_10_0001|100000000005|1004|80|ZOR|14-08-2025|14-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000418|1020000418_10_0001|100000000005|1004|25|ZOR|11-08-2025|11-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
6200000072|1020000419|1020000419_10_0001|100000000005|1004|50|ZOR|18-08-2025|18-08-2025||120960|0|0|0|0|0|0|0|0|1|10|1|1|86|BY_IF||
