ITEM|LOC|SEQNUM|CONSUMEDQTY|DMDGROUP|U_CUST_TIER|U_RTF_FLAG|NEEDDATE|MAXLATEDUR|QTY|PRIORITY|DUR|TYPE|U_UPSIDEFCSTPRIORITY|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000009|VF|802|0|6200000072|1|0|10-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|803|0|6200000072|1|0|12-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|804|0|6200000072|1|0|10-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|805|0|6200000072|1|0|28-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|806|0|6200000072|1|0|13-FEB-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|807|0|6200000072|1|0|03-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|808|0|6200000072|1|0|19-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|809|0|6200000072|1|0|21-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|810|0|6200000072|1|0|23-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|811|0|6200000072|1|0|24-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|256|0|6200000072|1|1|27-DEC-2025|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|257|0|6200000072|1|1|10-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|1|0|6200000072|1|1|13-DEC-2025|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|2|0|6200000072|1|1|06-DEC-2025|0|49|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|3|0|6200000072|1|1|20-DEC-2025|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|4|0|6200000072|1|1|03-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|124|0|6200000072|1|1|20-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|125|0|6200000072|1|1|13-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|126|0|6200000072|1|1|27-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|127|0|6200000072|1|1|04-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|128|0|6200000072|1|1|09-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|129|0|6200000072|1|1|02-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|130|0|6200000072|1|1|23-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|131|0|6200000072|1|1|16-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|132|0|6200000072|1|1|06-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|133|0|6200000072|1|1|30-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|134|0|6200000072|1|1|11-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|135|0|6200000072|1|1|04-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|136|0|6200000072|1|1|24-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|137|0|6200000072|1|1|31-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|138|0|6200000072|1|1|25-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|139|0|6200000072|1|1|18-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|140|0|6200000072|1|1|07-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|141|0|6200000072|1|1|14-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|142|0|6200000072|1|1|21-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|143|0|6200000072|1|1|28-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|144|0|6200000072|1|1|11-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|145|0|6200000072|1|1|18-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|146|0|6200000072|1|1|14-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|147|0|6200000072|1|1|07-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|148|0|6200000072|1|1|25-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|149|0|6200000072|1|1|28-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|150|0|6200000072|1|1|21-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|151|0|6200000072|1|1|22-NOV-2025|0|38|510|10080|11|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|152|0|6200000072|1|1|17-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|812|0|6200000072|1|0|03-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|813|0|6200000072|1|0|13-FEB-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|814|0|6200000072|1|0|21-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|815|0|6200000072|1|0|20-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|816|0|6200000072|1|0|19-SEP-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|817|0|6200000072|1|0|27-FEB-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|818|0|6200000072|1|0|10-JUL-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|819|0|6200000072|1|0|26-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|820|0|6200000072|1|0|02-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|821|0|6200000072|1|0|15-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|822|0|6200000072|1|0|08-AUG-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|823|0|6200000072|1|0|22-AUG-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|824|0|6200000072|1|0|30-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|825|0|6200000072|1|0|12-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|826|0|6200000072|1|0|05-SEP-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|827|0|6200000072|1|0|16-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|828|0|6200000072|1|0|29-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|829|0|6200000072|1|0|28-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|830|0|6200000072|1|0|08-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|831|0|6200000072|1|0|01-AUG-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|832|0|6200000072|1|0|12-DEC-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|833|0|6200000072|1|0|24-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|834|0|6200000072|1|0|13-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|835|0|6200000072|1|0|17-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|836|0|6200000072|1|0|31-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|837|0|6200000072|1|0|10-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|838|0|6200000072|1|0|14-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|839|0|6200000072|1|0|27-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|840|0|6200000072|1|0|24-JUL-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|841|0|6200000072|1|0|26-SEP-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|842|0|6200000072|1|0|20-FEB-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|843|0|6200000072|1|0|17-JUL-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|844|0|6200000072|1|0|10-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|845|0|6200000072|1|0|06-FEB-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|846|0|6200000072|1|0|03-JUL-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|847|0|6200000072|1|0|26-DEC-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|848|0|6200000072|1|0|22-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|849|0|6200000072|1|0|15-AUG-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|850|0|6200000072|1|0|29-AUG-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|851|0|6200000072|1|0|23-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|852|0|6200000072|1|0|19-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|853|0|6200000072|1|0|12-SEP-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|854|0|6200000072|1|0|09-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|855|0|6200000072|1|0|05-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|856|0|6200000072|1|0|05-DEC-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|857|0|6200000072|1|0|01-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|858|0|6200000072|1|0|19-DEC-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|859|0|6200000072|1|0|17-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|860|0|6200000072|1|0|06-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|861|0|6200000072|1|0|24-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|862|0|6200000072|1|0|07-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|VF|863|0|6200000072|1|0|03-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|34|0|6200000072|1|1|13-DEC-2025|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|35|0|6200000072|1|1|10-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|36|0|6200000072|1|1|20-DEC-2025|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|37|0|6200000072|1|1|27-DEC-2025|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|38|0|6200000072|1|1|06-DEC-2025|0|49|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|39|0|6200000072|1|1|03-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|480|0|6200000072|1|1|28-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|481|0|6200000072|1|1|21-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|482|0|6200000072|1|1|23-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|483|0|6200000072|1|1|16-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|484|0|6200000072|1|1|09-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|485|0|6200000072|1|1|02-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|486|0|6200000072|1|1|25-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|487|0|6200000072|1|1|18-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|488|0|6200000072|1|1|11-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|489|0|6200000072|1|1|04-APR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|490|0|6200000072|1|1|22-NOV-2025|0|38|510|10080|11|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|491|0|6200000072|1|1|17-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|492|0|6200000072|1|1|06-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|493|0|6200000072|1|1|30-MAY-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|494|0|6200000072|1|1|20-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|495|0|6200000072|1|1|13-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|496|0|6200000072|1|1|14-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|497|0|6200000072|1|1|07-MAR-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|498|0|6200000072|1|1|21-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|499|0|6200000072|1|1|28-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|500|0|6200000072|1|1|27-JUN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|501|0|6200000072|1|1|04-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|502|0|6200000072|1|1|07-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|503|0|6200000072|1|1|14-FEB-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|504|0|6200000072|1|1|11-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|505|0|6200000072|1|1|18-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|506|0|6200000072|1|1|24-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|507|0|6200000072|1|1|31-JAN-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|508|0|6200000072|1|1|25-JUL-2026|0|75|400|10080|10|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|864|0|6200000072|1|0|06-FEB-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|865|0|6200000072|1|0|10-APR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|866|0|6200000072|1|0|12-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|867|0|6200000072|1|0|24-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|868|0|6200000072|1|0|26-DEC-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|869|0|6200000072|1|0|27-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|870|0|6200000072|1|0|29-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|871|0|6200000072|1|0|17-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|872|0|6200000072|1|0|02-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|873|0|6200000072|1|0|20-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|874|0|6200000072|1|0|05-JUN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|875|0|6200000072|1|0|07-NOV-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|876|0|6200000072|1|0|09-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|877|0|6200000072|1|0|13-MAR-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|878|0|6200000072|1|0|15-MAY-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|879|0|6200000072|1|0|31-OCT-2026|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|VF|880|0|6200000072|1|0|16-JAN-2027|0|75|1200|10080|13|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
