ITEM|SOURCE|DEST|SEQNUM|HEADERSEQNUM|SCHEDARRIVDATE|SCHEDSHIPDATE|QTY|FIRMPLANSW|SOURCING|TRANSMODE|PROJECT|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000008|1003|VF|1585|1585|07-NOV-2026|07-NOV-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1586|1586|14-NOV-2026|14-NOV-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1587|1587|21-NOV-2026|21-NOV-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1588|1588|28-NOV-2026|28-NOV-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1589|1589|05-DEC-2026|05-DEC-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1590|1590|12-DEC-2026|12-DEC-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1591|1591|19-DEC-2026|19-DEC-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1592|1592|26-DEC-2026|26-DEC-2026|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1593|1593|02-JAN-2027|02-JAN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1594|1594|09-JAN-2027|09-JAN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1595|1595|16-JAN-2027|16-JAN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1596|1596|23-JAN-2027|23-JAN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1597|1597|30-JAN-2027|30-JAN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1598|1598|06-FEB-2027|06-FEB-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1599|1599|13-FEB-2027|13-FEB-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1600|1600|20-FEB-2027|20-FEB-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1601|1601|27-FEB-2027|27-FEB-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1602|1602|06-MAR-2027|06-MAR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1603|1603|13-MAR-2027|13-MAR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1604|1604|20-MAR-2027|20-MAR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1605|1605|27-MAR-2027|27-MAR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1606|1606|03-APR-2027|03-APR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1607|1607|10-APR-2027|10-APR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1608|1608|17-APR-2027|17-APR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1609|1609|24-APR-2027|24-APR-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1610|1610|01-MAY-2027|01-MAY-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1611|1611|08-MAY-2027|08-MAY-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1612|1612|15-MAY-2027|15-MAY-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1613|1613|22-MAY-2027|22-MAY-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1614|1614|29-MAY-2027|29-MAY-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1615|1615|05-JUN-2027|05-JUN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1616|1616|12-JUN-2027|12-JUN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1617|1617|19-JUN-2027|19-JUN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1618|1618|26-JUN-2027|26-JUN-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1619|1619|03-JUL-2027|03-JUL-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1620|1620|10-JUL-2027|10-JUL-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1621|1621|17-JUL-2027|17-JUL-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1003|VF|1622|1622|24-JUL-2027|24-JUL-2027|37.5|0|100000000008_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1829|1829|06-DEC-2025|06-DEC-2025|17|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1830|1830|01-AUG-2026|01-AUG-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1831|1831|08-AUG-2026|08-AUG-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1832|1832|15-AUG-2026|15-AUG-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1833|1833|22-AUG-2026|22-AUG-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1834|1834|29-AUG-2026|29-AUG-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1835|1835|05-SEP-2026|05-SEP-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1836|1836|12-SEP-2026|12-SEP-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1837|1837|19-SEP-2026|19-SEP-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1838|1838|26-SEP-2026|26-SEP-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1839|1839|03-OCT-2026|03-OCT-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1840|1840|10-OCT-2026|10-OCT-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1841|1841|17-OCT-2026|17-OCT-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1842|1842|24-OCT-2026|24-OCT-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1843|1843|31-OCT-2026|31-OCT-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1844|1844|07-NOV-2026|07-NOV-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1845|1845|14-NOV-2026|14-NOV-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1846|1846|21-NOV-2026|21-NOV-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1847|1847|28-NOV-2026|28-NOV-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1848|1848|05-DEC-2026|05-DEC-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1849|1849|12-DEC-2026|12-DEC-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1850|1850|19-DEC-2026|19-DEC-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1851|1851|26-DEC-2026|26-DEC-2026|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1852|1852|02-JAN-2027|02-JAN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1853|1853|09-JAN-2027|09-JAN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1854|1854|16-JAN-2027|16-JAN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1855|1855|23-JAN-2027|23-JAN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1856|1856|30-JAN-2027|30-JAN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1857|1857|06-FEB-2027|06-FEB-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1858|1858|13-FEB-2027|13-FEB-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1859|1859|20-FEB-2027|20-FEB-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1860|1860|27-FEB-2027|27-FEB-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1861|1861|06-MAR-2027|06-MAR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1862|1862|13-MAR-2027|13-MAR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1863|1863|20-MAR-2027|20-MAR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1864|1864|27-MAR-2027|27-MAR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1865|1865|03-APR-2027|03-APR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1866|1866|10-APR-2027|10-APR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1867|1867|17-APR-2027|17-APR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1868|1868|24-APR-2027|24-APR-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1869|1869|01-MAY-2027|01-MAY-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1870|1870|08-MAY-2027|08-MAY-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1871|1871|15-MAY-2027|15-MAY-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1872|1872|22-MAY-2027|22-MAY-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1873|1873|29-MAY-2027|29-MAY-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1874|1874|05-JUN-2027|05-JUN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1875|1875|12-JUN-2027|12-JUN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1876|1876|19-JUN-2027|19-JUN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1877|1877|26-JUN-2027|26-JUN-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1878|1878|03-JUL-2027|03-JUL-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1879|1879|10-JUL-2027|10-JUL-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1880|1880|17-JUL-2027|17-JUL-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|VF|1881|1881|24-JUL-2027|24-JUL-2027|37.5|0|100000000008_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6128|6128|01-AUG-2026|01-AUG-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6129|6129|08-AUG-2026|08-AUG-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6130|6130|15-AUG-2026|15-AUG-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6131|6131|22-AUG-2026|22-AUG-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6132|6132|29-AUG-2026|29-AUG-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6133|6133|05-SEP-2026|05-SEP-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6134|6134|12-SEP-2026|12-SEP-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6135|6135|19-SEP-2026|19-SEP-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6136|6136|26-SEP-2026|26-SEP-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6137|6137|03-OCT-2026|03-OCT-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6138|6138|10-OCT-2026|10-OCT-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6139|6139|17-OCT-2026|17-OCT-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6140|6140|24-OCT-2026|24-OCT-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6141|6141|31-OCT-2026|31-OCT-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6142|6142|07-NOV-2026|07-NOV-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6143|6143|14-NOV-2026|14-NOV-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6144|6144|21-NOV-2026|21-NOV-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6145|6145|28-NOV-2026|28-NOV-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6146|6146|05-DEC-2026|05-DEC-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6147|6147|12-DEC-2026|12-DEC-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6148|6148|19-DEC-2026|19-DEC-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6149|6149|26-DEC-2026|26-DEC-2026|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6150|6150|02-JAN-2027|02-JAN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6151|6151|09-JAN-2027|09-JAN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6152|6152|16-JAN-2027|16-JAN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6153|6153|23-JAN-2027|23-JAN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6154|6154|30-JAN-2027|30-JAN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6155|6155|06-FEB-2027|06-FEB-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6156|6156|13-FEB-2027|13-FEB-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6157|6157|20-FEB-2027|20-FEB-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6158|6158|27-FEB-2027|27-FEB-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6159|6159|06-MAR-2027|06-MAR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6160|6160|13-MAR-2027|13-MAR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6161|6161|20-MAR-2027|20-MAR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6162|6162|27-MAR-2027|27-MAR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6163|6163|03-APR-2027|03-APR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
