ITEM|RES|LOC|SUPPLYTYPE|PRODUCTIONMETHOD|STEPNUM|WHENLOADED|LOADQTY|SOURCEOPT|RESLOC|CUSTORDLOADQTY|FCSTORDLOADQTY|SSLOADQTY|SUPPLYQTY|STARTDATE|SUPPLYSEQNUM|SOURCE|NEEDDATE|SCHEDDATE|EXPDATE|PROCESSID|OFFSET|ROUTINGNEEDCOMPLETEDATE|DMDNEEDDATE|DMDORDERSEQNUM|DMDORDERTYPE|SUPPLYORDERSEQNUM|OPTIONSETNAME|SUPPLYORDERNUM|LOADDUR|DMDEXPDATE|IMPORTEDSW|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|31-AUG-2026|10.245901|1|1003|0|10.245901|0|12.5|29-AUG-2026|639| |01-JAN-1970|09-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |639|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|31-AUG-2026|10.245901|1|1003|0|10.245901|0|12.5|29-AUG-2026|640| |01-JAN-1970|09-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |640|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|07-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|05-SEP-2026|641| |01-JAN-1970|16-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |641|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|07-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|05-SEP-2026|642| |01-JAN-1970|16-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |642|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|07-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|05-SEP-2026|643| |01-JAN-1970|16-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |643|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|14-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|12-SEP-2026|644| |01-JAN-1970|23-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |644|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|14-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|12-SEP-2026|645| |01-JAN-1970|23-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |645|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|14-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|12-SEP-2026|646| |01-JAN-1970|23-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |646|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|21-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|19-SEP-2026|647| |01-JAN-1970|30-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |647|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|21-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|19-SEP-2026|648| |01-JAN-1970|30-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |648|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|21-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|19-SEP-2026|649| |01-JAN-1970|30-SEP-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |649|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|28-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|26-SEP-2026|650| |01-JAN-1970|07-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |650|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|28-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|26-SEP-2026|651| |01-JAN-1970|07-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |651|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|28-SEP-2026|10.245901|1|1003|0|10.245901|0|12.5|26-SEP-2026|652| |01-JAN-1970|07-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |652|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|05-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|03-OCT-2026|653| |01-JAN-1970|14-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |653|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|05-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|03-OCT-2026|654| |01-JAN-1970|14-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |654|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|05-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|03-OCT-2026|655| |01-JAN-1970|14-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |655|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|12-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|10-OCT-2026|656| |01-JAN-1970|21-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |656|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|12-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|10-OCT-2026|657| |01-JAN-1970|21-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |657|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|12-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|10-OCT-2026|658| |01-JAN-1970|21-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |658|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|19-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|17-OCT-2026|659| |01-JAN-1970|28-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |659|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|19-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|17-OCT-2026|660| |01-JAN-1970|28-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |660|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|19-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|17-OCT-2026|661| |01-JAN-1970|28-OCT-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |661|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|26-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|24-OCT-2026|662| |01-JAN-1970|04-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |662|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|26-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|24-OCT-2026|663| |01-JAN-1970|04-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |663|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|26-OCT-2026|10.245901|1|1003|0|10.245901|0|12.5|24-OCT-2026|664| |01-JAN-1970|04-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |664|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|02-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|31-OCT-2026|665| |01-JAN-1970|11-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |665|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|02-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|31-OCT-2026|666| |01-JAN-1970|11-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |666|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|02-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|31-OCT-2026|667| |01-JAN-1970|11-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |667|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|09-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|07-NOV-2026|668| |01-JAN-1970|18-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |668|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|09-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|07-NOV-2026|669| |01-JAN-1970|18-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |669|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|09-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|07-NOV-2026|670| |01-JAN-1970|18-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |670|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|16-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|14-NOV-2026|671| |01-JAN-1970|25-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |671|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|16-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|14-NOV-2026|672| |01-JAN-1970|25-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |672|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|16-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|14-NOV-2026|673| |01-JAN-1970|25-NOV-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |673|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|23-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|21-NOV-2026|674| |01-JAN-1970|02-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |674|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|23-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|21-NOV-2026|675| |01-JAN-1970|02-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |675|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|23-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|21-NOV-2026|676| |01-JAN-1970|02-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |676|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|30-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|28-NOV-2026|677| |01-JAN-1970|09-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |677|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|30-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|28-NOV-2026|678| |01-JAN-1970|09-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |678|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|30-NOV-2026|10.245901|1|1003|0|10.245901|0|12.5|28-NOV-2026|679| |01-JAN-1970|09-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |679|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|07-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|05-DEC-2026|680| |01-JAN-1970|16-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |680|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|07-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|05-DEC-2026|681| |01-JAN-1970|16-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |681|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|07-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|05-DEC-2026|682| |01-JAN-1970|16-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |682|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|14-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|12-DEC-2026|683| |01-JAN-1970|23-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |683|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|14-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|12-DEC-2026|684| |01-JAN-1970|23-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |684|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|14-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|12-DEC-2026|685| |01-JAN-1970|23-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |685|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|21-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|19-DEC-2026|686| |01-JAN-1970|30-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |686|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|21-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|19-DEC-2026|687| |01-JAN-1970|30-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |687|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|21-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|19-DEC-2026|688| |01-JAN-1970|30-DEC-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |688|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|28-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|26-DEC-2026|689| |01-JAN-1970|06-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |689|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|28-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|26-DEC-2026|690| |01-JAN-1970|06-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |690|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|28-DEC-2026|10.245901|1|1003|0|10.245901|0|12.5|26-DEC-2026|691| |01-JAN-1970|06-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |691|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|04-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|02-JAN-2027|692| |01-JAN-1970|13-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |692|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|04-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|02-JAN-2027|693| |01-JAN-1970|13-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |693|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|04-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|02-JAN-2027|694| |01-JAN-1970|13-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |694|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|11-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|09-JAN-2027|695| |01-JAN-1970|20-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |695|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|11-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|09-JAN-2027|696| |01-JAN-1970|20-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |696|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|11-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|09-JAN-2027|697| |01-JAN-1970|20-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |697|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|18-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|16-JAN-2027|698| |01-JAN-1970|27-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |698|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|18-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|16-JAN-2027|699| |01-JAN-1970|27-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |699|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|18-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|16-JAN-2027|700| |01-JAN-1970|27-JAN-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |700|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|25-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|23-JAN-2027|701| |01-JAN-1970|03-FEB-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |701|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|25-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|23-JAN-2027|702| |01-JAN-1970|03-FEB-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |702|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|25-JAN-2027|10.245901|1|1003|0|10.245901|0|12.5|23-JAN-2027|703| |01-JAN-1970|03-FEB-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |703|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|01-FEB-2027|10.245901|1|1003|0|10.245901|0|12.5|30-JAN-2027|704| |01-JAN-1970|10-FEB-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |704|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1003|1003|2|100000000008_1003_285_PV1|21|01-FEB-2027|10.245901|1|1003|0|10.245901|0|12.5|30-JAN-2027|705| |01-JAN-1970|10-FEB-2027|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |705|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
