ITEM|LOC|SEQNUM|SCHEDDATE|STARTDATE|QTY|PRODUCTIONMETHOD|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000008|1006|1405|02-JUL-2026|20-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1404|02-JUL-2026|20-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1403|02-JUL-2026|20-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1402|25-JUN-2026|13-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1401|25-JUN-2026|13-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1400|25-JUN-2026|13-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1399|18-JUN-2026|06-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1398|18-JUN-2026|06-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1397|18-JUN-2026|06-JUN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1396|11-JUN-2026|30-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1395|11-JUN-2026|30-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1394|11-JUN-2026|30-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1393|04-JUN-2026|23-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1392|04-JUN-2026|23-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1391|04-JUN-2026|23-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1390|28-MAY-2026|16-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1389|28-MAY-2026|16-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1388|28-MAY-2026|16-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1387|21-MAY-2026|09-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1386|21-MAY-2026|09-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1385|21-MAY-2026|09-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1384|14-MAY-2026|02-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1383|14-MAY-2026|02-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1382|14-MAY-2026|02-MAY-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1381|07-MAY-2026|25-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1380|07-MAY-2026|25-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1379|07-MAY-2026|25-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1378|30-APR-2026|18-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1377|30-APR-2026|18-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1376|30-APR-2026|18-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1375|23-APR-2026|11-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1374|23-APR-2026|11-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1373|23-APR-2026|11-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1372|16-APR-2026|04-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1371|16-APR-2026|04-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1370|16-APR-2026|04-APR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1369|09-APR-2026|28-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1368|09-APR-2026|28-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1367|09-APR-2026|28-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1366|02-APR-2026|21-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1365|02-APR-2026|21-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1364|02-APR-2026|21-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1363|26-MAR-2026|14-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1362|26-MAR-2026|14-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1361|26-MAR-2026|14-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1360|19-MAR-2026|07-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1359|19-MAR-2026|07-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1358|19-MAR-2026|07-MAR-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1357|12-MAR-2026|28-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1356|12-MAR-2026|28-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1355|12-MAR-2026|28-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1354|05-MAR-2026|21-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1353|05-MAR-2026|21-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1352|05-MAR-2026|21-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1351|26-FEB-2026|14-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1350|26-FEB-2026|14-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1349|26-FEB-2026|14-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1348|19-FEB-2026|07-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1347|19-FEB-2026|07-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1346|19-FEB-2026|07-FEB-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1345|12-FEB-2026|31-JAN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1344|12-FEB-2026|31-JAN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1343|12-FEB-2026|31-JAN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1342|05-FEB-2026|24-JAN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1341|05-FEB-2026|24-JAN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1340|05-FEB-2026|24-JAN-2026|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1339|29-JAN-2026|17-JAN-2026|20.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1338|29-JAN-2026|17-JAN-2026|4.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1337|29-JAN-2026|17-JAN-2026|4.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1336|22-JAN-2026|10-JAN-2026|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1335|15-JAN-2026|03-JAN-2026|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1334|08-JAN-2026|27-DEC-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1333|01-JAN-2026|20-DEC-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1332|25-DEC-2025|13-DEC-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1331|18-DEC-2025|06-DEC-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1330|11-DEC-2025|29-NOV-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1329|04-DEC-2025|22-NOV-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1328|27-NOV-2025|15-NOV-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1327|20-NOV-2025|08-NOV-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1326|13-NOV-2025|01-NOV-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1325|06-NOV-2025|25-OCT-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1324|30-OCT-2025|18-OCT-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1323|23-OCT-2025|11-OCT-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1322|16-OCT-2025|04-OCT-2025|25|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1321|09-OCT-2025|27-SEP-2025|18|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1320|09-OCT-2025|27-SEP-2025|7|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1319|09-OCT-2025|27-SEP-2025|7|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1318|02-OCT-2025|20-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1317|02-OCT-2025|20-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1316|02-OCT-2025|20-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1315|25-SEP-2025|13-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1314|25-SEP-2025|13-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1313|25-SEP-2025|13-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1312|18-SEP-2025|06-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1311|18-SEP-2025|06-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1310|18-SEP-2025|06-SEP-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1309|11-SEP-2025|30-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1308|11-SEP-2025|30-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1307|11-SEP-2025|30-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1306|04-SEP-2025|23-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1305|04-SEP-2025|23-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1304|04-SEP-2025|23-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1303|28-AUG-2025|16-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1302|28-AUG-2025|16-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1301|28-AUG-2025|16-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1300|21-AUG-2025|09-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1299|21-AUG-2025|09-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1298|21-AUG-2025|09-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1297|14-AUG-2025|02-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1296|14-AUG-2025|02-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|1006|1295|14-AUG-2025|02-AUG-2025|12.5|100000000008_1006_9001_PV2|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6241|10-OCT-2026|10-OCT-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6240|03-OCT-2026|03-OCT-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6239|26-SEP-2026|26-SEP-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6238|19-SEP-2026|19-SEP-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6237|12-SEP-2026|12-SEP-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6236|05-SEP-2026|05-SEP-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6235|29-AUG-2026|29-AUG-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6234|22-AUG-2026|22-AUG-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6233|15-AUG-2026|15-AUG-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6232|08-AUG-2026|08-AUG-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6231|01-AUG-2026|01-AUG-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6230|25-JUL-2026|25-JUL-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6229|18-JUL-2026|18-JUL-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6228|11-JUL-2026|11-JUL-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6227|04-JUL-2026|04-JUL-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6226|27-JUN-2026|27-JUN-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6225|20-JUN-2026|20-JUN-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6224|13-JUN-2026|13-JUN-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6223|06-JUN-2026|06-JUN-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6222|30-MAY-2026|30-MAY-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6221|23-MAY-2026|23-MAY-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6220|16-MAY-2026|16-MAY-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6219|09-MAY-2026|09-MAY-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6218|02-MAY-2026|02-MAY-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6217|25-APR-2026|25-APR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6216|18-APR-2026|18-APR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6215|11-APR-2026|11-APR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6214|04-APR-2026|04-APR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6213|28-MAR-2026|28-MAR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6212|21-MAR-2026|21-MAR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6211|14-MAR-2026|14-MAR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6210|07-MAR-2026|07-MAR-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6209|28-FEB-2026|28-FEB-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6208|21-FEB-2026|21-FEB-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|6207|14-FEB-2026|14-FEB-2026|75|100000000009_1006_316|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
